STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,MEASURE,Measure,UNIT_MEASURE,Unit of measure,AGE,Age,SEX,Sex,HEALTH_PROF,Health profession,WORKER_STATUS,Worker status,HEALTH_PROF_ACTIVITY_STATUS,Health profession activity status,PRICE_BASE,Price base,TIME_PERIOD,Time period,OBS_VALUE,Observation value,DECIMALS,Decimals,OBS_STATUS,Observation status,OBS_STATUS2,Observation status 2,OBS_STATUS3,Observation status 3,UNIT_MULT,Unit multiplier,REF_YEAR_PRICE,Price reference year
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_NURSE(1.0),Nurses,I,JPN,Japan,HSE,Health and social employment,10P3HB,Per 1 000 inhabitants,_Z,Not applicable,_Z,Not applicable,MINU,Nurses,_Z,Not applicable,P,Practicing,_Z,Not applicable,2012,,10.54,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_NURSE(1.0),Nurses,I,JPN,Japan,HSE,Health and social employment,10P3HB,Per 1 000 inhabitants,_Z,Not applicable,_Z,Not applicable,MINU,Nurses,_Z,Not applicable,P,Practicing,_Z,Not applicable,2014,,10.96,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_NURSE(1.0),Nurses,I,JPN,Japan,HSE,Health and social employment,10P3HB,Per 1 000 inhabitants,_Z,Not applicable,_Z,Not applicable,MINU,Nurses,_Z,Not applicable,P,Practicing,_Z,Not applicable,2016,,11.33,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_NURSE(1.0),Nurses,I,JPN,Japan,HSE,Health and social employment,10P3HB,Per 1 000 inhabitants,_Z,Not applicable,_Z,Not applicable,MINU,Nurses,_Z,Not applicable,P,Practicing,_Z,Not applicable,2018,,11.74,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_NURSE(1.0),Nurses,I,JPN,Japan,HSE,Health and social employment,10P3HB,Per 1 000 inhabitants,_Z,Not applicable,_Z,Not applicable,MINU,Nurses,_Z,Not applicable,P,Practicing,_Z,Not applicable,2020,,12.1,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_NURSE(1.0),Nurses,I,JPN,Japan,HSE,Health and social employment,10P3HB,Per 1 000 inhabitants,_Z,Not applicable,_Z,Not applicable,MINU,Nurses,_Z,Not applicable,P,Practicing,_Z,Not applicable,2022,,12.18,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_NURSE(1.0),Nurses,I,KOR,Korea,HSE,Health and social employment,10P3HB,Per 1 000 inhabitants,_Z,Not applicable,_Z,Not applicable,MINU,Nurses,_Z,Not applicable,P,Practicing,_Z,Not applicable,1997,,2.74,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_NURSE(1.0),Nurses,I,KOR,Korea,HSE,Health and social employment,10P3HB,Per 1 000 inhabitants,_Z,Not applicable,_Z,Not applicable,MINU,Nurses,_Z,Not applicable,P,Practicing,_Z,Not applicable,1998,,2.77,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_NURSE(1.0),Nurses,I,KOR,Korea,HSE,Health and social employment,10P3HB,Per 1 000 inhabitants,_Z,Not applicable,_Z,Not applicable,MINU,Nurses,_Z,Not applicable,P,Practicing,_Z,Not applicable,1999,,2.92,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_NURSE(1.0),Nurses,I,KOR,Korea,HSE,Health and social employment,10P3HB,Per 1 000 inhabitants,_Z,Not applicable,_Z,Not applicable,MINU,Nurses,_Z,Not applicable,P,Practicing,_Z,Not applicable,2000,,2.98,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_NURSE(1.0),Nurses,I,KOR,Korea,HSE,Health and social employment,10P3HB,Per 1 000 inhabitants,_Z,Not applicable,_Z,Not applicable,MINU,Nurses,_Z,Not applicable,P,Practicing,_Z,Not applicable,2001,,3.2,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_NURSE(1.0),Nurses,I,KOR,Korea,HSE,Health and social employment,10P3HB,Per 1 000 inhabitants,_Z,Not applicable,_Z,Not applicable,MINU,Nurses,_Z,Not applicable,P,Practicing,_Z,Not applicable,2002,,3.43,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_NURSE(1.0),Nurses,I,KOR,Korea,HSE,Health and social employment,10P3HB,Per 1 000 inhabitants,_Z,Not applicable,_Z,Not applicable,MINU,Nurses,_Z,Not applicable,P,Practicing,_Z,Not applicable,2003,,3.54,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_NURSE(1.0),Nurses,I,KOR,Korea,HSE,Health and social employment,10P3HB,Per 1 000 inhabitants,_Z,Not applicable,_Z,Not applicable,MINU,Nurses,_Z,Not applicable,P,Practicing,_Z,Not applicable,2004,,3.8,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_NURSE(1.0),Nurses,I,KOR,Korea,HSE,Health and social employment,10P3HB,Per 1 000 inhabitants,_Z,Not applicable,_Z,Not applicable,MINU,Nurses,_Z,Not applicable,P,Practicing,_Z,Not applicable,2005,,3.84,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_NURSE(1.0),Nurses,I,KOR,Korea,HSE,Health and social employment,10P3HB,Per 1 000 inhabitants,_Z,Not applicable,_Z,Not applicable,MINU,Nurses,_Z,Not applicable,P,Practicing,_Z,Not applicable,2006,,3.98,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_NURSE(1.0),Nurses,I,KOR,Korea,HSE,Health and social employment,10P3HB,Per 1 000 inhabitants,_Z,Not applicable,_Z,Not applicable,MINU,Nurses,_Z,Not applicable,P,Practicing,_Z,Not applicable,2007,,4.14,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_NURSE(1.0),Nurses,I,KOR,Korea,HSE,Health and social employment,10P3HB,Per 1 000 inhabitants,_Z,Not applicable,_Z,Not applicable,MINU,Nurses,_Z,Not applicable,P,Practicing,_Z,Not applicable,2008,,4.32,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_NURSE(1.0),Nurses,I,KOR,Korea,HSE,Health and social employment,10P3HB,Per 1 000 inhabitants,_Z,Not applicable,_Z,Not applicable,MINU,Nurses,_Z,Not applicable,P,Practicing,_Z,Not applicable,2009,,4.46,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_NURSE(1.0),Nurses,I,KOR,Korea,HSE,Health and social employment,10P3HB,Per 1 000 inhabitants,_Z,Not applicable,_Z,Not applicable,MINU,Nurses,_Z,Not applicable,P,Practicing,_Z,Not applicable,2010,,4.61,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_NURSE(1.0),Nurses,I,KOR,Korea,HSE,Health and social employment,10P3HB,Per 1 000 inhabitants,_Z,Not applicable,_Z,Not applicable,MINU,Nurses,_Z,Not applicable,P,Practicing,_Z,Not applicable,2011,,4.71,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_NURSE(1.0),Nurses,I,KOR,Korea,HSE,Health and social employment,10P3HB,Per 1 000 inhabitants,_Z,Not applicable,_Z,Not applicable,MINU,Nurses,_Z,Not applicable,P,Practicing,_Z,Not applicable,2012,,4.83,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_NURSE(1.0),Nurses,I,KOR,Korea,HSE,Health and social employment,10P3HB,Per 1 000 inhabitants,_Z,Not applicable,_Z,Not applicable,MINU,Nurses,_Z,Not applicable,P,Practicing,_Z,Not applicable,2013,,5.2,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_NURSE(1.0),Nurses,I,KOR,Korea,HSE,Health and social employment,10P3HB,Per 1 000 inhabitants,_Z,Not applicable,_Z,Not applicable,MINU,Nurses,_Z,Not applicable,P,Practicing,_Z,Not applicable,2014,,5.57,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_NURSE(1.0),Nurses,I,KOR,Korea,HSE,Health and social employment,10P3HB,Per 1 000 inhabitants,_Z,Not applicable,_Z,Not applicable,MINU,Nurses,_Z,Not applicable,P,Practicing,_Z,Not applicable,2015,,5.94,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_NURSE(1.0),Nurses,I,KOR,Korea,HSE,Health and social employment,10P3HB,Per 1 000 inhabitants,_Z,Not applicable,_Z,Not applicable,MINU,Nurses,_Z,Not applicable,P,Practicing,_Z,Not applicable,2017,,6.95,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_NURSE(1.0),Nurses,I,KOR,Korea,HSE,Health and social employment,10P3HB,Per 1 000 inhabitants,_Z,Not applicable,_Z,Not applicable,MINU,Nurses,_Z,Not applicable,P,Practicing,_Z,Not applicable,2018,,7.24,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_NURSE(1.0),Nurses,I,KOR,Korea,HSE,Health and social employment,10P3HB,Per 1 000 inhabitants,_Z,Not applicable,_Z,Not applicable,MINU,Nurses,_Z,Not applicable,P,Practicing,_Z,Not applicable,2019,,7.93,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_NURSE(1.0),Nurses,I,KOR,Korea,HSE,Health and social employment,10P3HB,Per 1 000 inhabitants,_Z,Not applicable,_Z,Not applicable,MINU,Nurses,_Z,Not applicable,P,Practicing,_Z,Not applicable,2020,,8.37,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_NURSE(1.0),Nurses,I,KOR,Korea,HSE,Health and social employment,10P3HB,Per 1 000 inhabitants,_Z,Not applicable,_Z,Not applicable,MINU,Nurses,_Z,Not applicable,P,Practicing,_Z,Not applicable,2021,,8.77,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_NURSE(1.0),Nurses,I,KOR,Korea,HSE,Health and social employment,10P3HB,Per 1 000 inhabitants,_Z,Not applicable,_Z,Not applicable,MINU,Nurses,_Z,Not applicable,P,Practicing,_Z,Not applicable,2022,,9.1,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_NURSE(1.0),Nurses,I,KOR,Korea,HSE,Health and social employment,10P3HB,Per 1 000 inhabitants,_Z,Not applicable,_Z,Not applicable,MINU,Nurses,_Z,Not applicable,P,Practicing,_Z,Not applicable,2023,,9.49,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_NURSE(1.0),Nurses,I,KOR,Korea,HSE,Health and social employment,10P3HB,Per 1 000 inhabitants,_Z,Not applicable,_Z,Not applicable,MINU,Nurses,_Z,Not applicable,P,Practicing,_Z,Not applicable,2024,,9.8,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_NURSE(1.0),Nurses,I,LVA,Latvia,HSE,Health and social employment,10P3HB,Per 1 000 inhabitants,_Z,Not applicable,_Z,Not applicable,MINU,Nurses,_Z,Not applicable,P,Practicing,_Z,Not applicable,1989,,5.53,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_NURSE(1.0),Nurses,I,LVA,Latvia,HSE,Health and social employment,10P3HB,Per 1 000 inhabitants,_Z,Not applicable,_Z,Not applicable,MINU,Nurses,_Z,Not applicable,P,Practicing,_Z,Not applicable,1990,,5.72,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_NURSE(1.0),Nurses,I,LVA,Latvia,HSE,Health and social employment,10P3HB,Per 1 000 inhabitants,_Z,Not applicable,_Z,Not applicable,MINU,Nurses,_Z,Not applicable,P,Practicing,_Z,Not applicable,1991,,5.85,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_NURSE(1.0),Nurses,I,LVA,Latvia,HSE,Health and social employment,10P3HB,Per 1 000 inhabitants,_Z,Not applicable,_Z,Not applicable,MINU,Nurses,_Z,Not applicable,P,Practicing,_Z,Not applicable,1992,,5.43,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_NURSE(1.0),Nurses,I,LVA,Latvia,HSE,Health and social employment,10P3HB,Per 1 000 inhabitants,_Z,Not applicable,_Z,Not applicable,MINU,Nurses,_Z,Not applicable,P,Practicing,_Z,Not applicable,1993,,5.13,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_NURSE(1.0),Nurses,I,LVA,Latvia,HSE,Health and social employment,10P3HB,Per 1 000 inhabitants,_Z,Not applicable,_Z,Not applicable,MINU,Nurses,_Z,Not applicable,P,Practicing,_Z,Not applicable,1994,,4.57,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_NURSE(1.0),Nurses,I,LVA,Latvia,HSE,Health and social employment,10P3HB,Per 1 000 inhabitants,_Z,Not applicable,_Z,Not applicable,MINU,Nurses,_Z,Not applicable,P,Practicing,_Z,Not applicable,1995,,4.88,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_NURSE(1.0),Nurses,I,LVA,Latvia,HSE,Health and social employment,10P3HB,Per 1 000 inhabitants,_Z,Not applicable,_Z,Not applicable,MINU,Nurses,_Z,Not applicable,P,Practicing,_Z,Not applicable,1996,,4.86,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_NURSE(1.0),Nurses,I,LVA,Latvia,HSE,Health and social employment,10P3HB,Per 1 000 inhabitants,_Z,Not applicable,_Z,Not applicable,MINU,Nurses,_Z,Not applicable,P,Practicing,_Z,Not applicable,1997,,4.71,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_NURSE(1.0),Nurses,I,LVA,Latvia,HSE,Health and social employment,10P3HB,Per 1 000 inhabitants,_Z,Not applicable,_Z,Not applicable,MINU,Nurses,_Z,Not applicable,P,Practicing,_Z,Not applicable,1998,,4.47,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_NURSE(1.0),Nurses,I,LVA,Latvia,HSE,Health and social employment,10P3HB,Per 1 000 inhabitants,_Z,Not applicable,_Z,Not applicable,MINU,Nurses,_Z,Not applicable,P,Practicing,_Z,Not applicable,1999,,4.66,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_NURSE(1.0),Nurses,I,LVA,Latvia,HSE,Health and social employment,10P3HB,Per 1 000 inhabitants,_Z,Not applicable,_Z,Not applicable,MINU,Nurses,_Z,Not applicable,P,Practicing,_Z,Not applicable,2000,,4.58,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_NURSE(1.0),Nurses,I,LVA,Latvia,HSE,Health and social employment,10P3HB,Per 1 000 inhabitants,_Z,Not applicable,_Z,Not applicable,MINU,Nurses,_Z,Not applicable,P,Practicing,_Z,Not applicable,2001,,4.51,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_NURSE(1.0),Nurses,I,LVA,Latvia,HSE,Health and social employment,10P3HB,Per 1 000 inhabitants,_Z,Not applicable,_Z,Not applicable,MINU,Nurses,_Z,Not applicable,P,Practicing,_Z,Not applicable,2002,,4.56,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_NURSE(1.0),Nurses,I,LVA,Latvia,HSE,Health and social employment,10P3HB,Per 1 000 inhabitants,_Z,Not applicable,_Z,Not applicable,MINU,Nurses,_Z,Not applicable,P,Practicing,_Z,Not applicable,2003,,4.72,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_NURSE(1.0),Nurses,I,LVA,Latvia,HSE,Health and social employment,10P3HB,Per 1 000 inhabitants,_Z,Not applicable,_Z,Not applicable,MINU,Nurses,_Z,Not applicable,P,Practicing,_Z,Not applicable,2004,,4.88,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_NURSE(1.0),Nurses,I,LVA,Latvia,HSE,Health and social employment,10P3HB,Per 1 000 inhabitants,_Z,Not applicable,_Z,Not applicable,MINU,Nurses,_Z,Not applicable,P,Practicing,_Z,Not applicable,2006,,5.61,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_NURSE(1.0),Nurses,I,LVA,Latvia,HSE,Health and social employment,10P3HB,Per 1 000 inhabitants,_Z,Not applicable,_Z,Not applicable,MINU,Nurses,_Z,Not applicable,P,Practicing,_Z,Not applicable,2007,,5.53,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_NURSE(1.0),Nurses,I,LVA,Latvia,HSE,Health and social employment,10P3HB,Per 1 000 inhabitants,_Z,Not applicable,_Z,Not applicable,MINU,Nurses,_Z,Not applicable,P,Practicing,_Z,Not applicable,2008,,5.55,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_NURSE(1.0),Nurses,I,LVA,Latvia,HSE,Health and social employment,10P3HB,Per 1 000 inhabitants,_Z,Not applicable,_Z,Not applicable,MINU,Nurses,_Z,Not applicable,P,Practicing,_Z,Not applicable,2009,,4.9,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_NURSE(1.0),Nurses,I,LVA,Latvia,HSE,Health and social employment,10P3HB,Per 1 000 inhabitants,_Z,Not applicable,_Z,Not applicable,MINU,Nurses,_Z,Not applicable,P,Practicing,_Z,Not applicable,2010,,5.01,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_NURSE(1.0),Nurses,I,LVA,Latvia,HSE,Health and social employment,10P3HB,Per 1 000 inhabitants,_Z,Not applicable,_Z,Not applicable,MINU,Nurses,_Z,Not applicable,P,Practicing,_Z,Not applicable,2011,,4.96,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_NURSE(1.0),Nurses,I,LVA,Latvia,HSE,Health and social employment,10P3HB,Per 1 000 inhabitants,_Z,Not applicable,_Z,Not applicable,MINU,Nurses,_Z,Not applicable,P,Practicing,_Z,Not applicable,2012,,4.86,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_NURSE(1.0),Nurses,I,LVA,Latvia,HSE,Health and social employment,10P3HB,Per 1 000 inhabitants,_Z,Not applicable,_Z,Not applicable,MINU,Nurses,_Z,Not applicable,P,Practicing,_Z,Not applicable,2013,,4.88,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_NURSE(1.0),Nurses,I,LVA,Latvia,HSE,Health and social employment,10P3HB,Per 1 000 inhabitants,_Z,Not applicable,_Z,Not applicable,MINU,Nurses,_Z,Not applicable,P,Practicing,_Z,Not applicable,2014,,4.82,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_NURSE(1.0),Nurses,I,LVA,Latvia,HSE,Health and social employment,10P3HB,Per 1 000 inhabitants,_Z,Not applicable,_Z,Not applicable,MINU,Nurses,_Z,Not applicable,P,Practicing,_Z,Not applicable,2015,,4.68,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_NURSE(1.0),Nurses,I,LVA,Latvia,HSE,Health and social employment,10P3HB,Per 1 000 inhabitants,_Z,Not applicable,_Z,Not applicable,MINU,Nurses,_Z,Not applicable,P,Practicing,_Z,Not applicable,2016,,4.64,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_NURSE(1.0),Nurses,I,LVA,Latvia,HSE,Health and social employment,10P3HB,Per 1 000 inhabitants,_Z,Not applicable,_Z,Not applicable,MINU,Nurses,_Z,Not applicable,P,Practicing,_Z,Not applicable,2017,,4.57,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_NURSE(1.0),Nurses,I,LVA,Latvia,HSE,Health and social employment,10P3HB,Per 1 000 inhabitants,_Z,Not applicable,_Z,Not applicable,MINU,Nurses,_Z,Not applicable,P,Practicing,_Z,Not applicable,2018,,4.35,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_NURSE(1.0),Nurses,I,LVA,Latvia,HSE,Health and social employment,10P3HB,Per 1 000 inhabitants,_Z,Not applicable,_Z,Not applicable,MINU,Nurses,_Z,Not applicable,P,Practicing,_Z,Not applicable,2019,,4.39,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_NURSE(1.0),Nurses,I,LVA,Latvia,HSE,Health and social employment,10P3HB,Per 1 000 inhabitants,_Z,Not applicable,_Z,Not applicable,MINU,Nurses,_Z,Not applicable,P,Practicing,_Z,Not applicable,2021,,4.19,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_NURSE(1.0),Nurses,I,LVA,Latvia,HSE,Health and social employment,10P3HB,Per 1 000 inhabitants,_Z,Not applicable,_Z,Not applicable,MINU,Nurses,_Z,Not applicable,P,Practicing,_Z,Not applicable,2023,,4.17,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_NURSE(1.0),Nurses,I,LTU,Lithuania,HSE,Health and social employment,10P3HB,Per 1 000 inhabitants,_Z,Not applicable,_Z,Not applicable,MINU,Nurses,_Z,Not applicable,P,Practicing,_Z,Not applicable,1991,,8.92,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_NURSE(1.0),Nurses,I,LTU,Lithuania,HSE,Health and social employment,10P3HB,Per 1 000 inhabitants,_Z,Not applicable,_Z,Not applicable,MINU,Nurses,_Z,Not applicable,P,Practicing,_Z,Not applicable,1992,,8.94,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_NURSE(1.0),Nurses,I,LTU,Lithuania,HSE,Health and social employment,10P3HB,Per 1 000 inhabitants,_Z,Not applicable,_Z,Not applicable,MINU,Nurses,_Z,Not applicable,P,Practicing,_Z,Not applicable,1993,,8.84,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_NURSE(1.0),Nurses,I,LTU,Lithuania,HSE,Health and social employment,10P3HB,Per 1 000 inhabitants,_Z,Not applicable,_Z,Not applicable,MINU,Nurses,_Z,Not applicable,P,Practicing,_Z,Not applicable,1994,,8.98,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_NURSE(1.0),Nurses,I,LTU,Lithuania,HSE,Health and social employment,10P3HB,Per 1 000 inhabitants,_Z,Not applicable,_Z,Not applicable,MINU,Nurses,_Z,Not applicable,P,Practicing,_Z,Not applicable,1995,,8.94,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_NURSE(1.0),Nurses,I,LTU,Lithuania,HSE,Health and social employment,10P3HB,Per 1 000 inhabitants,_Z,Not applicable,_Z,Not applicable,MINU,Nurses,_Z,Not applicable,P,Practicing,_Z,Not applicable,1996,,8.98,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_NURSE(1.0),Nurses,I,LTU,Lithuania,HSE,Health and social employment,10P3HB,Per 1 000 inhabitants,_Z,Not applicable,_Z,Not applicable,MINU,Nurses,_Z,Not applicable,P,Practicing,_Z,Not applicable,1997,,8.83,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_NURSE(1.0),Nurses,I,LTU,Lithuania,HSE,Health and social employment,10P3HB,Per 1 000 inhabitants,_Z,Not applicable,_Z,Not applicable,MINU,Nurses,_Z,Not applicable,P,Practicing,_Z,Not applicable,1998,,8.75,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_NURSE(1.0),Nurses,I,LTU,Lithuania,HSE,Health and social employment,10P3HB,Per 1 000 inhabitants,_Z,Not applicable,_Z,Not applicable,MINU,Nurses,_Z,Not applicable,P,Practicing,_Z,Not applicable,1999,,7.93,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_NURSE(1.0),Nurses,I,LTU,Lithuania,HSE,Health and social employment,10P3HB,Per 1 000 inhabitants,_Z,Not applicable,_Z,Not applicable,MINU,Nurses,_Z,Not applicable,P,Practicing,_Z,Not applicable,2000,,7.63,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_NURSE(1.0),Nurses,I,LTU,Lithuania,HSE,Health and social employment,10P3HB,Per 1 000 inhabitants,_Z,Not applicable,_Z,Not applicable,MINU,Nurses,_Z,Not applicable,P,Practicing,_Z,Not applicable,2001,,7.57,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_NURSE(1.0),Nurses,I,LTU,Lithuania,HSE,Health and social employment,10P3HB,Per 1 000 inhabitants,_Z,Not applicable,_Z,Not applicable,MINU,Nurses,_Z,Not applicable,P,Practicing,_Z,Not applicable,2002,,7.44,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_NURSE(1.0),Nurses,I,LTU,Lithuania,HSE,Health and social employment,10P3HB,Per 1 000 inhabitants,_Z,Not applicable,_Z,Not applicable,MINU,Nurses,_Z,Not applicable,P,Practicing,_Z,Not applicable,2003,,7.32,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_NURSE(1.0),Nurses,I,LTU,Lithuania,HSE,Health and social employment,10P3HB,Per 1 000 inhabitants,_Z,Not applicable,_Z,Not applicable,MINU,Nurses,_Z,Not applicable,P,Practicing,_Z,Not applicable,2004,,7.25,,,,,,,,,,,,,
